pair,date,open,high,low,close,day_of_week,month,week_of_year,is_month_end,is_month_start,max_up_pips,max_down_pips,max_profit,max_loss,daily_return,return_3d,return_5d,return_10d,rolling_std_5,rolling_std_10,rolling_std_20,label,rsi_14,atr_14,momentum_5d,momentum_10d,dist_from_mean_20d,daily_range,candle_body,upper_wick,lower_wick
EURUSD,2021-03-30,1.17661,1.1774,1.171,1.17179,1,3,13,0,0,8,56,0.06714204366783118,-0.47679349997024445,-0.4096514563024133,-0.004257307953772882,-0.011064224829099412,-0.01536871470825485,0.2535903795811166,0.4453303199005001,0.42440245703806756,1.0,31.709931660576686,0.006896450566366832,-0.013109999999999955,-0.018289999999999917,-0.01726749999999999,0.006399999999999961,0.004819999999999824,0.0007900000000000684,0.0007900000000000684
EURUSD,2021-03-31,1.17162,1.17598,1.1702,1.17266,2,3,13,1,0,44,14,0.37213430975913003,-0.12119970638946063,0.0887659821443753,-0.005613594735771055,-0.007204720742992166,-0.021151919866444047,0.2779611909822379,0.3604230291725651,0.42724821596667323,2.0,32.79772025919283,0.006816704097340639,-0.008510000000000018,-0.025339999999999918,-0.014713500000000046,0.005780000000000118,0.0010399999999999299,0.0033199999999999896,0.0014200000000001989
EURUSD,2021-04-01,1.1726,1.178,1.1711,1.1774,3,4,13,0,1,54,15,0.46051509466142326,-0.12792085962818153,0.4093467508101582,0.0007139457401237337,0.0005098572399726553,-0.011618145797656299,0.32647654877073373,0.3792803191541113,0.4151331849014952,1.0,38.541680299305504,0.006822653804673444,0.0005999999999999339,-0.013840000000000074,-0.008999499999999827,0.006899999999999906,0.0047999999999999154,0.0005999999999999339,0.0015000000000000568
EURUSD,2021-04-02,1.17737,1.17867,1.1747,1.1761,4,4,13,0,0,13,27,0.11041558728352845,-0.2267766292669212,-0.10786753526929549,0.0036781334539464083,-0.0026965606132557385,-0.012012768817204256,0.3101598150658639,0.3791881203002204,0.40285130268653085,2.0,37.59265008331408,0.006618892818625343,-0.0031800000000001827,-0.01429999999999998,-0.009565000000000046,0.003970000000000029,0.0012700000000001044,0.0013000000000000789,0.0013999999999998458
EURUSD,2021-04-05,1.1754,1.18195,1.1736,1.18123,0,4,14,0,0,66,18,0.5572571039646126,-0.1531393568147034,0.4960013612387274,0.0073081711664080284,0.003969198340926017,-0.010073329143096554,0.3726535437852263,0.3877409663150276,0.3992723080154877,2.0,43.50448210777605,0.0067425433315806815,0.004669999999999952,-0.01201999999999992,-0.004266499999999951,0.00835000000000008,0.005830000000000002,0.0007200000000000539,0.0018000000000000238
EURUSD,2021-04-06,1.18134,1.18776,1.1794,1.187,1,4,14,0,0,64,19,0.5434506577276542,-0.16422029221054504,0.47911693500600994,0.008153558688636098,0.012980141492929587,0.0017723014600388165,0.26916837704253593,0.35671996626243363,0.4010434166467338,1.0,49.31973196490567,0.0068580759507534846,0.015209999999999946,0.0020999999999999908,0.001651000000000069,0.008359999999999923,0.005659999999999998,0.0007599999999998719,0.0019400000000000528
EURUSD,2021-04-07,1.18706,1.19148,1.1859,1.1868,2,4,14,0,0,44,12,0.3723484912304425,-0.097720418512969,-0.021902852425313545,0.009097865827735863,0.012058056043525056,0.00476646037403583,0.29171842272260146,0.33728550675381935,0.39691776161861936,2.0,49.130955234857126,0.00676678481141396,0.014140000000000041,0.005630000000000024,0.0017545000000001032,0.00558000000000014,0.00025999999999992696,0.0044200000000000905,0.0009000000000001229
EURUSD,2021-04-08,1.1868,1.19275,1.1859,1.19142,3,4,14,0,0,59,9,0.50134816312773,-0.07583417593529852,0.3892821031344663,0.008626601085309327,0.01190759300152866,0.012423521414004046,0.28912100863651957,0.31420396963229225,0.3926325508068905,1.0,53.553548072130674,0.006772728753455822,0.014019999999999921,0.014619999999999855,0.0067229999999998125,0.006850000000000023,0.0046199999999998465,0.0013300000000000534,0.0009000000000001229
EURUSD,2021-04-09,1.1915,1.19201,1.1866,1.19008,4,4,14,0,0,5,49,0.04280318925723965,-0.4112463281577763,-0.11917750734368249,0.002594776748104488,0.01188674432446235,0.009158130384641305,0.29261389787553277,0.32231773355215865,0.38868009034309564,1.0,52.13768064843469,0.006675390985351829,0.013980000000000103,0.01079999999999992,0.005637000000000114,0.005409999999999915,0.0014199999999999768,0.0005100000000000104,0.0034799999999999276
EURUSD,2021-04-12,1.18963,1.19192,1.1869,1.19107,0,4,15,0,0,23,27,0.1924968267444605,-0.2294831165992703,0.12104603952490336,0.003597910347151956,0.008330299772271399,0.012332562725232865,0.2581105437606854,0.30473816277596943,0.38730909974274885,2.0,53.123738483633474,0.006557148772112414,0.009840000000000071,0.014510000000000023,0.006708500000000006,0.0050200000000000244,0.0014400000000001079,0.0008500000000000174,0.002729999999999899
EURUSD,2021-04-13,1.19118,1.19559,1.18766,1.19493,1,4,15,0,0,44,35,0.3702211252707421,-0.2955052972682523,0.3148138820329541,0.0029460643601753045,0.006680707666385732,0.019747565690098057,0.21586767980848792,0.2409746643582712,0.3889094147958905,2.0,56.85595081909248,0.006655209574104384,0.007929999999999993,0.02313999999999994,0.010326000000000057,0.007929999999999993,0.003750000000000142,0.0006599999999998829,0.0035199999999999676
EURUSD,2021-04-14,1.19488,1.19874,1.1947,1.19781,2,4,15,0,0,39,2,0.3230449919657183,-0.01506427423673063,0.24521290840922094,0.006495361656359222,0.00927704752275016,0.02144696672522306,0.19917669886247216,0.237649661198867,0.36391770353410985,1.0,59.450089233168846,0.006468408890239773,0.011009999999999964,0.025150000000000006,0.013215500000000047,0.0040399999999998215,0.002930000000000099,0.0009299999999998754,0.00017999999999984695
EURUSD,2021-04-15,1.19789,1.19933,1.1954,1.19654,3,4,15,0,0,14,25,0.12021137166184774,-0.20786549683191957,-0.11269816093297068,0.004592509256382771,0.004297393026808427,0.01625615763546784,0.20027345691329898,0.24866133526478768,0.3395132831898538,2.0,57.799672801182176,0.00628709396950836,0.005120000000000013,0.019139999999999935,0.011680499999999983,0.003929999999999989,0.0013499999999999623,0.0014400000000001079,0.0011399999999999189
EURUSD,2021-04-16,1.19655,1.19948,1.1949,1.19823,4,4,15,0,0,29,16,0.24487066984247205,-0.13789645230035763,0.14040366052399847,0.002761668047500665,0.006848279107286803,0.01881642717455989,0.16265762642111783,0.22968502679147249,0.3393253187909469,2.0,59.41433386804316,0.006165158685972051,0.00814999999999988,0.022129999999999983,0.012978999999999852,0.0045800000000000285,0.0016799999999999038,0.0012500000000001954,0.0016499999999999293
EURUSD,2021-04-19,1.19752,1.2048,1.1941,1.2037,0,4,16,0,0,73,34,0.607923040951314,-0.2855902197875592,0.516066537510862,0.004917307419373573,0.010603910769308111,0.019022544297046196,0.2314635581135282,0.23269206751919008,0.3441187283855631,1.0,64.19020592736508,0.0064890759226883445,0.012629999999999919,0.02246999999999999,0.017926499999999956,0.010700000000000154,0.006180000000000074,0.001100000000000101,0.0034199999999999786
EURUSD,2021-04-20,1.20367,1.20798,1.2021,1.2033,1,4,16,0,0,43,16,0.3580715644653465,-0.1304344213945742,-0.030739322239482704,0.005649623079880373,0.007004594411388121,0.013732097725358106,0.2473993360160841,0.2190310664307237,0.2941528805457702,1.0,63.60081958741788,0.006445570499639185,0.008369999999999989,0.01629999999999998,0.01660649999999997,0.005880000000000107,0.00036999999999998145,0.004310000000000036,0.0012000000000000899
EURUSD,2021-04-21,1.20339,1.20437,1.1997,1.20348,2,4,16,0,0,10,37,0.08143660824836345,-0.30663375962904554,0.007478872186086433,0.004381462657419899,0.004733638890976,0.014054600606673517,0.24776657942266528,0.21673994849367442,0.27974545106452736,0.0,63.76206668855655,0.006318744035379241,0.005670000000000064,0.016680000000000028,0.01567099999999999,0.004669999999999952,9.000000000014552e-05,0.0008899999999998354,0.003689999999999971
EURUSD,2021-04-22,1.20354,1.20697,1.1992,1.20156,3,4,16,0,0,34,43,0.28499260514814995,-0.36060288814663494,-0.1645146816890251,-0.0017778516241588882,0.004195430156952673,0.008510852596061769,0.25988880600449715,0.21874506037601896,0.2643779017176891,2.0,60.67447579963566,0.006422405175709299,0.0050200000000000244,0.010140000000000038,0.012512999999999996,0.007770000000000055,0.001980000000000093,0.003430000000000044,0.0023599999999999177
EURUSD,2021-04-23,1.20162,1.21,1.2011,1.20965,4,4,16,0,0,84,5,0.6973918543299924,-0.04327491220184867,0.6682645095787338,0.0052771544918139845,0.009530724485282471,0.016444272653939107,0.36821980778144797,0.2700730179024624,0.2916330741095725,1.0,67.75882824290414,0.0065993762345872,0.011419999999999986,0.019569999999999865,0.01908449999999995,0.008899999999999908,0.008029999999999982,0.0003500000000000725,0.0005199999999998539
EURUSD,2021-04-26,1.20941,1.2117,1.2059,1.20848,0,4,17,0,0,23,35,0.18934852531398808,-0.2902241588874016,-0.07689699936333397,0.0041546182736729165,0.003971089141812767,0.01461710898603763,0.3346562272069109,0.2811305714242304,0.28550617791207267,1.0,65.90957589305455,0.006542277932116688,0.0047800000000000065,0.017409999999999926,0.016318499999999903,0.005800000000000027,0.0009300000000000974,0.0022899999999999032,0.0025800000000000267
EURUSD,2021-04-27,1.20846,1.2093,1.2055,1.20894,1,4,17,0,0,8,30,0.06950995481852539,-0.24493984078910958,0.03971997418200138,0.006142015380006027,0.00468711044627268,0.011724536165298227,0.33024396116695937,0.2767161886247745,0.2559965705179404,2.0,66.29900611697899,0.006346400936965498,0.005639999999999867,0.014009999999999856,0.014920999999999962,0.0038000000000000256,0.0004799999999998139,0.000360000000000138,0.0029600000000000737
EURUSD,2021-04-28,1.20887,1.21347,1.2054,1.21241,2,4,17,0,0,46,35,0.38052065151754616,-0.2870449262534319,0.2928354579069792,0.0022816517174391038,0.007420148236779944,0.012188911430026428,0.33598578253524064,0.2794450965440532,0.2569017514800051,1.0,69.16091052571036,0.0064695151557536785,0.008929999999999882,0.014599999999999946,0.016403500000000015,0.008070000000000022,0.0035400000000000986,0.001060000000000061,0.003469999999999862
EURUSD,2021-04-29,1.21248,1.215,1.21,1.2121,3,4,17,0,0,25,25,0.20783847980998266,-0.20453945632093212,-0.031340723145952674,0.002995498477426084,0.00877192982456143,0.013004162000434638,0.3088132616833162,0.2727634954698161,0.2545680943500401,0.0,68.60043559682293,0.006364549787485568,0.010539999999999994,0.015560000000000018,0.01435849999999994,0.0050000000000001155,0.00038000000000004697,0.0025200000000000777,0.0020999999999999908
EURUSD,2021-04-30,1.21217,1.21266,1.2015,1.2019,4,4,17,1,0,5,107,0.040423372959246764,-0.8802395703572896,-0.8472408985538333,-0.005823283206776164,-0.006406811887736064,0.003062851038615255,0.4284962518812064,0.4135282760463416,0.3352366310837443,2.0,53.2961109684208,0.006707081945522317,-0.007749999999999924,0.003670000000000062,0.0028685000000001626,0.011160000000000059,0.010270000000000001,0.0004900000000001015,0.00039999999999995595
EURUSD,2021-05-03,1.20257,1.20762,1.2011,1.2063,0,5,18,0,0,50,15,0.41993397473743727,-0.12223820650771768,0.3101690546080487,-0.005039549327372828,-0.0018039189725936877,0.0021600066461742173,0.4720192760037284,0.39158900185132134,0.32659302859087486,0.0,57.681926602657285,0.006693718949413571,-0.0021800000000000708,0.0025999999999999357,0.0060149999999998816,0.006519999999999859,0.003730000000000011,0.0013199999999999878,0.0014699999999998603
EURUSD,2021-05-04,1.20626,1.20637,1.1997,1.201,1,5,18,0,0,1,66,0.009119095385723844,-0.5438296884585513,-0.4360585611725533,-0.009157660259054401,-0.0065677370258241385,-0.001911410288373605,0.4973979373350266,0.41719281125671837,0.33555310072209577,1.0,51.41833784971335,0.006692024738741169,-0.007939999999999836,-0.0022999999999999687,1.5000000000098268e-05,0.006669999999999954,0.005260000000000042,0.00010999999999983245,0.0013000000000000789
EURUSD,2021-05-05,1.2011,1.20267,1.1984,1.2006,2,5,18,0,0,16,27,0.13071351261342512,-0.22479393888936364,-0.04162850720174564,-0.0010816207671188183,-0.009740929223612582,-0.002393060125635782,0.44385226581187937,0.4170732677453229,0.3358361068682527,2.0,50.96850190856342,0.006519022971688228,-0.011810000000000098,-0.0028800000000002157,-0.0010750000000001592,0.004269999999999996,0.000500000000000167,0.0015699999999998493,0.0021999999999999797
EURUSD,2021-05-06,1.20057,1.20719,1.1991,1.2062,3,5,18,0,0,66,15,0.5514047494107025,-0.12244184012592856,0.4689439183054736,-8.289811821271531e-05,-0.0048675851827406635,0.003861646526182705,0.5399600867147352,0.4415363024753317,0.3403977981734911,2.0,56.68217606166074,0.006631235616567636,-0.005900000000000016,0.0046399999999999775,0.003786000000000067,0.00808999999999993,0.005630000000000024,0.0009900000000000464,0.0014699999999998603
EURUSD,2021-05-07,1.20621,1.21715,1.2051,1.21625,4,5,18,0,0,109,11,0.9069730809726291,-0.09202377695425708,0.8323592077664792,0.0126977518734388,0.011939429237041388,0.005456123672136659,0.4857266095532275,0.4698415706970709,0.3779830847883758,0.0,64.6448017623444,0.007018290215384225,0.014350000000000085,0.006600000000000161,0.012527500000000025,0.012049999999999894,0.010040000000000049,0.0008999999999999009,0.0011099999999999444
EURUSD,2021-05-10,1.21678,1.21782,1.21257,1.21317,0,5,19,0,0,10,42,0.0854714903269227,-0.3459951675734354,-0.29668469238481,0.010469765117441465,0.005695100721213819,0.0038809082483781676,0.5331746253804733,0.4814900647291745,0.3887750719530317,2.0,60.94725915243515,0.006891983771428208,0.006870000000000154,0.004690000000000083,0.008342500000000141,0.005249999999999977,0.003609999999999891,0.0010399999999999299,0.000600000000000156
EURUSD,2021-05-11,1.21308,1.21817,1.2121,1.2148,1,5,19,0,0,51,10,0.4195931018564348,-0.08078609819632514,0.14178784581397483,0.007129829215718919,0.011490424646128261,0.004847221532913393,0.4411581339394812,0.48282002723476464,0.3854179086518324,0.0,62.180139894363364,0.006833270644897623,0.013800000000000034,0.005860000000000198,0.008979000000000292,0.00607000000000002,0.0017200000000001658,0.003369999999999873,0.0009799999999999809
EURUSD,2021-05-12,1.21486,1.21522,1.2064,1.20693,2,5,19,0,0,4,85,0.02963304413676604,-0.6963765372141756,-0.6527501111239149,-0.007662898252826289,0.0052723638180911525,-0.004519923128314618,0.591227383128158,0.5188987701806085,0.4163745294651855,1.0,53.41247290614208,0.006975179884547797,0.006330000000000169,-0.005479999999999929,0.0006530000000002367,0.00882000000000005,0.007929999999999993,0.00035999999999991594,0.0005300000000001415
EURUSD,2021-05-13,1.20702,1.21061,1.205,1.2082,3,5,19,0,0,36,20,0.2974267203526025,-0.167354310616221,0.09776142897383298,-0.004096705325717043,0.0016580998176090045,-0.003217556307235414,0.5553349203015184,0.5211606758912869,0.4150661677406712,2.0,54.52677207631751,0.006877667035651518,0.0020000000000000018,-0.0039000000000000146,0.0013399999999998968,0.005609999999999893,0.0011799999999999589,0.0024100000000000232,0.0020199999999999108
EURUSD,2021-05-14,1.20823,1.21477,1.2069,1.21451,4,5,19,0,0,65,13,0.5412876687385673,-0.11007837911654499,0.5197685871067648,-0.00023872242344424865,-0.0014306269270298877,0.010491721441051594,0.44908131177119376,0.462564003989137,0.42803017947433897,1.0,59.68614373269114,0.006948547961676397,-0.0017400000000000748,0.01261000000000001,0.006835999999999842,0.007869999999999822,0.006280000000000063,0.00025999999999992696,0.0013299999999998313
EURUSD,2021-05-17,1.21404,1.2169,1.2124,1.21537,0,5,20,0,0,29,16,0.2355770814800241,-0.135086158610926,0.10955157984910327,0.006992949052554875,0.0018134309288888595,0.007518859321893556,0.4267795735402371,0.4564749420230091,0.4149794709624048,2.0,60.34649704956406,0.006773651678699524,0.0021999999999999797,0.009070000000000134,0.007112500000000077,0.0045000000000001705,0.0013300000000000534,0.0015300000000000313,0.0016400000000000858
EURUSD,2021-05-18,1.21521,1.22341,1.21486,1.2224,1,5,20,0,0,82,3,0.6747804906148079,-0.028801606306716573,0.5916672838439472,0.011753021023009458,0.00625617385577848,0.017818484596169748,0.49476262999552817,0.44433407578440187,0.43194901722906853,0.0,65.34388890637396,0.006900533701649563,0.007599999999999829,0.021399999999999864,0.013187499999999908,0.008550000000000058,0.00719000000000003,0.0010100000000001774,0.00034999999999985043
EURUSD,2021-05-19,1.22245,1.22454,1.2158,1.21767,2,5,20,0,0,21,67,0.17096813775613934,-0.5439895292241028,-0.3910180375475485,0.0026018723600464977,0.008898610524222583,0.014217891054472798,0.39450811370639227,0.4760471456123141,0.44432181012860805,2.0,59.876167939309916,0.007031924151531734,0.010739999999999972,0.01707000000000014,0.007747999999999866,0.00873999999999997,0.0047800000000000065,0.0020899999999999253,0.0018700000000000383
EURUSD,2021-05-20,1.21767,1.22301,1.2167,1.22288,3,5,20,0,0,53,10,0.4385424622434568,-0.0796603349019141,0.4278663348854728,0.006179188230744481,0.01215030624068869,0.01382855247885928,0.4036600240050063,0.47308184135016834,0.4485213771435103,0.0,63.49914564289583,0.006980358140708042,0.014680000000000026,0.016680000000000028,0.011892000000000014,0.006310000000000038,0.005209999999999937,0.00012999999999996348,0.0009700000000001374
EURUSD,2021-05-21,1.22293,1.22399,1.2159,1.2178,4,5,20,0,0,11,70,0.08667707881888896,-0.5748489283932925,-0.41948435315186305,-0.003763089005235587,0.002708911412833137,0.001274409044193181,0.46198066817740896,0.432855915586055,0.44011657810530835,2.0,57.99992249467356,0.007059618273514606,0.003290000000000015,0.0015499999999999403,0.006404499999999924,0.00808999999999993,0.005130000000000079,0.0010599999999998388,0.0019000000000000128
EURUSD,2021-05-24,1.21761,1.223,1.2171,1.2216,0,5,21,0,0,54,5,0.4426704774106656,-0.041885332742011845,0.3276911326286691,0.0032274754243759585,0.005126011008993014,0.006948737604787425,0.47743305903645533,0.42825370872045143,0.4441293524586815,2.0,60.73897090152912,0.006976788396834993,0.006229999999999958,0.008429999999999938,0.009548500000000182,0.005900000000000016,0.003989999999999938,0.0014000000000000679,0.0005100000000000104
EURUSD,2021-05-25,1.22158,1.22664,1.221,1.22489,1,5,21,0,0,51,6,0.4142176525483261,-0.04747949377036501,0.2709605592756859,0.0016436608661520857,0.0020369764397907275,0.008305893974316803,0.41334016887862574,0.4324104406892448,0.446789454574851,0.0,62.98943610603702,0.0068813035113467706,0.0024900000000001032,0.010089999999999932,0.012040999999999968,0.005639999999999867,0.003309999999999924,0.0017499999999999183,0.0005800000000000249
EURUSD,2021-05-26,1.22488,1.2263,1.218,1.21927,2,5,21,0,0,14,69,0.11592972372803678,-0.5616876755273984,-0.4580040493762567,0.0012070947610445248,0.0013139849055985309,0.010224288069730747,0.4316142866082946,0.3983783427045445,0.45793394211839533,1.0,56.98094563402727,0.006982638974821999,0.0016000000000000458,0.012340000000000018,0.00607800000000025,0.008299999999999974,0.005609999999999893,0.0014199999999999768,0.0012700000000001044
EURUSD,2021-05-27,1.21929,1.22151,1.2173,1.21936,3,5,21,0,0,22,20,0.18207317373226312,-0.1632097368140423,0.005741046018585775,-0.0018336607727570398,-0.0028784508700772093,0.009236881311041278,0.37136661336033444,0.3996934109825916,0.4577636782368436,1.0,57.05159943466629,0.006784593333763288,-0.0035199999999999676,0.011160000000000059,0.00580500000000006,0.004210000000000047,7.00000000000145e-05,0.0021500000000000963,0.0019899999999999363
EURUSD,2021-05-28,1.21938,1.2205,1.2131,1.2189,4,5,21,0,0,11,63,0.09184995653528924,-0.5150158277157114,-0.039364267086536925,-0.0048902350415138685,0.0009032681885368099,0.0036146264748746493,0.31219403906319737,0.3723858092342425,0.4095664713930208,2.0,56.54046627077889,0.0068285509527801855,0.001100000000000101,0.004390000000000116,0.004495000000000138,0.007399999999999851,0.0004799999999998139,0.0011200000000000099,0.005800000000000027
EURUSD,2021-05-31,1.21959,1.22313,1.2182,1.2226,0,5,22,1,0,35,14,0.29026148131750007,-0.11397272853991935,0.2468042538885984,0.0027311424048814814,0.0008185985592663592,0.005948805713486216,0.29391561057993654,0.3776218763738372,0.4078397727168638,1.0,59.67029021332017,0.006692940170438751,0.0009999999999998899,0.007229999999999848,0.007379999999999942,0.004930000000000101,0.003009999999999957,0.0005300000000001415,0.0013900000000000023
EURUSD,2021-06-01,1.22259,1.22544,1.22095,1.22136,1,6,22,0,1,29,16,0.23311167276028913,-0.13414145379890935,-0.10060609034918201,0.0016402046975463325,-0.0028818914351492753,-0.0008507853403141308,0.2542242543263443,0.32887726294323166,0.392755001234409,1.0,58.15863177976227,0.0065355873011217055,-0.003530000000000033,-0.0010399999999999299,0.005121999999999849,0.004490000000000105,0.0012300000000000644,0.002850000000000019,0.00041000000000002146
EURUSD,2021-06-02,1.22137,1.22265,1.2162,1.22101,2,6,22,0,0,13,52,0.10480034715114567,-0.42329515216520125,-0.029475097636272218,0.0017310689966361092,0.0014270834187668502,0.002742943490436467,0.13426102824707192,0.3014229840869466,0.39256289986346815,0.0,57.714195798103674,0.00652947392247016,0.0017399999999998528,0.0033399999999998986,0.0037514999999999077,0.006450000000000067,0.000360000000000138,0.0012799999999999478,0.004809999999999981
EURUSD,2021-06-03,1.22108,1.22142,1.2116,1.2126,3,6,22,0,0,3,95,0.02784420349199127,-0.7763619091296174,-0.6944671929767127,-0.008179290037624742,-0.0055438918777064305,-0.008406384927384547,0.34625582310957786,0.34043428180187835,0.41770544482324756,2.0,48.18567267278005,0.006764511499436574,-0.006760000000000099,-0.010280000000000067,-0.004978500000000219,0.00981999999999994,0.008480000000000043,0.00034000000000000696,0.0009999999999998899
EURUSD,2021-06-04,1.2126,1.21858,1.2102,1.2164,4,6,22,0,0,60,24,0.4931552036945486,-0.19792182088074864,0.3133762163945263,-0.004061046702037108,-0.002051029616867761,-0.0011496140581376268,0.3995040560547747,0.3402723846437699,0.37922567951475306,2.0,52.03873354720313,0.006879903535191108,-0.0025000000000001688,-0.0014000000000000679,-0.0011860000000001314,0.008380000000000054,0.0038000000000000256,0.0021800000000000708,0.0023999999999999577
EURUSD,2021-06-07,1.21624,1.22018,1.2143,1.21904,0,6,23,0,0,39,19,0.32394922054858044,-0.1595079918437194,0.23021772018679815,-0.0016134183995217821,-0.00291182725339445,-0.0020956123117223946,0.3964507600709249,0.33060028131797614,0.3759233444648637,0.0,54.56650147873485,0.0068084818541060375,-0.0035600000000000076,-0.0025600000000001177,0.0011604999999998977,0.005880000000000107,0.0027999999999999137,0.001140000000000141,0.0019400000000000528
EURUSD,2021-06-08,1.21905,1.21942,1.2162,1.2172,1,6,23,0,0,4,29,0.030351503219718752,-0.23378860588163072,-0.15175751609859378,0.0037935015668812966,-0.00340603916945037,-0.0062781147694894734,0.3985378893809215,0.31514854238451473,0.37684886336477447,1.0,52.49004845385894,0.006552161721669892,-0.0041599999999999415,-0.007689999999999975,-0.000799499999999842,0.0032200000000000006,0.0018499999999999073,0.00036999999999998145,0.001000000000000112
EURUSD,2021-06-09,1.21727,1.2218,1.2169,1.2178,2,6,23,0,0,45,4,0.37214422437092204,-0.030395885875769666,0.043540052740962926,0.0011509371917133304,-0.0026289710976977743,-0.001205639439992856,0.4015563514263545,0.28456663866239945,0.3430222164164944,1.0,53.116566409143395,0.006434150170122037,-0.003209999999999935,-0.0014700000000000824,-0.0007429999999999382,0.004899999999999904,0.0005299999999999194,0.0040000000000000036,0.00036999999999998145
EURUSD,2021-06-10,1.21784,1.21947,1.2142,1.2173,3,6,23,0,0,16,36,0.13384352624318632,-0.29888983774552386,-0.04434080010510288,-0.001427352670954063,0.003875968992248291,-0.001689410838472627,0.19203857594149887,0.2845509297875525,0.34334422440542994,0.0,52.49530718054306,0.006350996586541899,0.0047000000000001485,-0.0020599999999999508,-0.0016979999999999773,0.005270000000000108,0.0005399999999999849,0.0016300000000000203,0.0031000000000001027
